datetime,tempmax,tempmin,temp,humidity,precip,precipcover
2017-05-27,32.5,25.9,28.4,86.3,0.132,4.17
2017-05-28,31.8,26.7,29.5,80.8,0,0
2017-05-29,32.3,27.9,29.9,77.1,0.026,4.17
2017-05-30,30.1,24,27.2,86.9,12.245,12.5
2017-05-31,34,25.8,29.1,76.7,19.373,8.33
2017-06-01,32.4,24.1,28.1,80.4,27.531,8.33
2017-06-02,33.2,27.7,29.8,73.4,0,0
2017-06-03,34.1,27.7,30.4,72.3,0,0
2017-06-04,34,27.9,30.8,72.4,0,0
2017-06-05,33.5,27.7,30.4,75.6,0,0
2017-06-06,33.5,27.7,30.3,73.1,0,0
2017-06-07,34,27.6,30.1,75.9,0,0
2017-06-08,33.8,27.7,30.1,76.4,1.582,4.17
2017-06-09,32.9,27.6,30.2,74.8,0.264,4.17
2017-06-10,33.2,27,29.5,76.3,0.29,8.33
2017-06-11,31.8,25.7,28.7,78.5,0.196,8.33
2017-06-12,32.6,27.4,29.8,72.3,0.053,4.17
2017-06-13,33.2,27.4,29.9,74.7,3.074,8.33
2017-06-14,32.4,25.5,28.4,75.3,0.145,8.33
2017-06-15,34.1,27.5,29.7,74.3,0.395,4.17
2017-06-16,32.6,25.7,28.6,79.9,12.087,12.5
2017-06-17,33.9,26.4,29.5,74.3,3.757,8.33
2017-06-18,30.9,24.6,27.5,84.4,15.386,16.67
2017-06-19,30.9,24.9,28.2,78.2,0.683,8.33
2017-06-20,33.1,26.5,29.6,73.5,0,0
2017-06-21,32.1,27,28.7,78.9,18.34,12.5
2017-06-22,31.7,26.5,29,79.2,2.399,8.33
2017-06-23,29.7,24.2,27.1,83.5,25.483,12.5
2017-06-24,32.2,24.9,28.7,72.7,0,0
2017-06-25,30.2,25,27.8,82.9,19.968,4.17
2017-06-26,31.2,25.7,28.3,79.6,1.736,4.17
2017-06-27,28,24.9,26.5,84.8,1.321,12.5
2017-06-28,32.6,25,27.7,82.7,0,0
2017-06-29,30,26.5,28,79.8,0.659,8.33
2017-06-30,32.4,25.7,29,74.7,0,0
2017-07-01,32.3,27.3,29.5,75.1,0,0
2017-07-02,31.8,26.5,29,80.3,2.019,8.33
2017-07-03,30.2,25.9,27.8,79.6,0.026,4.17
2017-07-04,32.2,25.5,28.9,74.6,0,0
2017-07-05,31.6,24.9,27.7,83.4,22.694,12.5
2017-07-06,30.9,24.9,27.9,80.5,0,0
2017-07-07,32.1,26.7,29.1,71.4,2.9,8.33
2017-07-08,31.7,25.5,28.6,76,7.64,12.5
2017-07-09,30.4,26.1,28.4,78.6,0.521,4.17
2017-07-10,33.1,25.9,29.6,72.4,0,0
2017-07-11,30.8,25,28.1,79.5,26.072,12.5
2017-07-12,28.3,23.9,26.6,85.1,4.367,16.67
2017-07-13,30.2,25.9,27.5,83.1,5.209,8.33
2017-07-14,29.6,24,26.1,89.8,3.923,12.5
2017-07-15,31.5,24.7,27.6,80.2,0.044,4.17
2017-07-16,31.9,26.9,28.8,73.8,0,0
2017-07-17,31.9,26.8,29.1,69.4,0,0
2017-07-18,31.3,26.6,28.9,75.7,0,0
2017-07-19,32.5,26.7,29.1,73.7,0,0
2017-07-20,31.7,26.6,28.9,76.8,0,0
2017-07-21,32.8,26.6,29.5,75.5,0,0
2017-07-22,33.4,27.6,29.9,72.8,0,0
2017-07-23,32.6,27.6,29.7,73.8,0,0
2017-07-24,32.6,27.6,29.7,72.1,0,0
2017-07-25,33.1,27.5,29.8,73.4,0,0
2017-07-26,30.8,26.5,28.9,77.6,3.503,8.33
2017-07-27,31.9,27.5,29.5,72.1,0,0
2017-07-28,33.2,27.6,30,70.2,0,0
2017-07-29,32.6,27.6,29.8,75.2,0,0
2017-07-30,32.5,27.6,29.8,76.4,0.026,4.17
2017-07-31,33.2,26.7,29.9,74.8,0,0
2017-08-01,32.6,27.6,29.7,76.5,1.789,8.33
2017-08-02,32.3,27.5,29.8,70.2,0.264,4.17
2017-08-03,32.6,27.4,29.6,68,0,0
2017-08-04,32.3,26.6,29.6,70.1,0,0
2017-08-05,33.2,27.6,29.9,73.2,0,0
2017-08-06,32.8,27.7,29.2,76.2,4.482,4.17
2017-08-07,30.3,27.2,28.6,79.8,6.077,8.33
2017-08-08,29.8,26.2,28,81.1,6.503,8.33
2017-08-09,30.5,24.9,27.8,77.3,6.082,16.67
2017-08-10,31.9,25.7,28.8,74.8,0,0
2017-08-11,30.2,26.5,27.8,81.7,2.676,12.5
2017-08-12,30,25.6,27.2,81.2,3.539,8.33
2017-08-13,30.2,26,27.5,80.9,1.701,8.33
2017-08-14,31.2,25.7,28.1,78.5,0.174,4.17
2017-08-15,29.5,25.7,27.6,79,1.808,8.33
2017-08-16,32.4,25.4,28.6,74.1,0,0
2017-08-17,32,24.1,27.6,81.5,12.945,12.5
2017-08-18,31.8,24.7,27.7,82.8,25.799,12.5
2017-08-19,31.8,27,28.7,79.5,4.629,8.33
2017-08-20,32.2,26.7,29.1,77.4,0.053,4.17
2017-08-21,31.9,27.6,29.2,77,1.45,8.33
2017-08-22,29.3,25.9,27.9,77.8,4.515,8.33
2017-08-23,32.2,27.5,29.6,71.9,0,0
2017-08-24,32.2,27.9,29.3,76,0,0
2017-08-25,31.2,26.2,28.7,75,1.437,12.5
2017-08-26,31.8,27.5,29.1,73.8,0.026,4.17
2017-08-27,31,26.8,28.1,79.4,6.224,12.5
2017-08-28,31.2,27.4,28.8,76.2,2.948,12.5
2017-08-29,29.7,26.5,27.3,82.3,0.521,4.17
2017-08-30,32.1,26,28.3,76.4,2.366,12.5
2017-08-31,32.2,26.5,29.1,75.9,0.026,4.17
2017-09-01,32.2,27.8,29.6,73.7,0,0
2017-09-02,32.9,27.5,29.8,73.5,0,0
2017-09-03,31.9,27.8,29.6,73.2,0,0
2017-09-04,32.8,27.5,29.6,73.5,0.347,4.17
2017-09-05,31.7,28,29.3,76.3,10.532,25
2017-09-06,29.3,25.7,27.4,83.1,17.71,12.5
2017-09-07,32.2,26.5,28.8,77.8,0.923,4.17
2017-09-08,32.8,26.9,28.5,79.3,0.132,4.17
2017-09-09,32.1,26.5,28.5,77.6,8.189,12.5
2017-09-10,31.6,26.8,28.5,80.5,3.551,12.5
2017-09-11,30.5,25,27.5,83.1,15.671,8.33
2017-09-12,32.7,26,29.4,76.5,2.768,4.17
2017-09-13,33.1,27.1,30,73.8,0.132,4.17
2017-09-14,31.5,27.6,29.4,74.5,0.026,4.17
2017-09-15,30.2,27.5,28.7,80.2,1.977,8.33
2017-09-16,31.8,24,28.5,75.4,16.669,8.33
2017-09-17,32.9,27.6,29.2,75.3,2.604,8.33
2017-09-18,31.8,24.9,27.5,83.6,16.784,16.67
2017-09-19,31,25.6,27.1,85.1,5.187,12.5
2017-09-20,31.5,25,28,81,3.971,12.5
2017-09-21,31,24.6,27.4,76.8,4.294,20.83
2017-09-22,32.2,26.5,29.2,72.7,0,0
2017-09-23,32.6,27.5,29.5,73.2,7.813,8.33
2017-09-24,32.8,24.9,28.8,74.1,2.779,8.33
2017-09-25,32.2,27.8,29.3,74.1,0.052,8.33
2017-09-26,33.1,25.9,28.3,80.4,1.791,12.5
2017-09-27,32.2,25.5,28.1,78.7,1.042,8.33
2017-09-28,31.5,26.8,29,76.3,0.174,4.17
2017-09-29,31.5,24,28,79.6,7.688,8.33
2017-09-30,30.9,26.5,28.6,75.2,0.347,4.17
2017-10-01,30.5,26,27.5,85.6,2.485,20.83
2017-10-02,33.4,25.6,28.7,78,0,0
2017-10-03,31.8,25.9,28.1,83.8,3.927,12.5
2017-10-04,28.6,24.7,26.4,85,11.163,16.67
2017-10-05,32.4,25.5,28.3,77.1,3.691,8.33
2017-10-06,32.8,26.5,28.9,79.3,0.105,4.17
2017-10-07,33.7,25,28,80.9,5.469,8.33
2017-10-08,30.8,25.7,27,85.4,15.023,12.5
2017-10-09,32.9,24.6,28.8,77.8,24.562,12.5
2017-10-10,32.4,24.6,28.2,81.1,10.158,20.83
2017-10-11,33.2,24.3,29.1,73.8,1.91,8.33
2017-10-12,30.4,26.1,28,81.8,2.26,16.67
2017-10-13,32.3,24.9,28,78.8,9.988,8.33
2017-10-14,33.2,26.8,30,67.5,0,0
2017-10-15,34.7,27.4,30.7,69.3,0,0
2017-10-16,33.7,26.7,29.7,71.5,0,0
2017-10-17,35.1,27.8,31,64.1,0,0
2017-10-18,35,27.8,30.9,70.3,0,0
2017-10-19,34.7,27.8,30.9,67.1,0,0
2017-10-20,34.4,27,30.6,67.6,0,0
2017-10-21,34.1,27.8,30.3,73.5,0.174,4.17
2017-10-22,32.4,27.5,29.6,72.9,0.347,4.17
2017-10-23,32.2,26.4,29.3,75.7,0,0
2017-10-24,30.3,26.9,28.1,83.7,11.948,8.33
2017-10-25,33.3,25.9,28,81.8,5.44,8.33
2017-10-26,32.2,26.6,28,83.2,8.856,8.33
2017-10-27,30.5,25.9,27.5,83.3,3.474,12.5
2017-10-28,34.1,25.6,29,73,0,0
2017-10-29,31.8,25.5,27.2,83.1,10.162,12.5
2017-10-30,29.5,25.6,27.4,83.5,0.026,4.17
2017-10-31,27.9,24.5,26.7,87,4.832,16.67
2017-11-01,32.2,25,28,80,0.664,8.33
2017-11-02,32.2,26,28.6,76.8,0,0
2017-11-03,33.1,25.6,29,75,0,0
2017-11-04,33.1,25.4,28.2,80.6,7.833,20.83
2017-11-05,32.2,25.5,28.6,77.7,6.183,8.33
2017-11-06,29.8,23.9,27,87.8,39.177,16.67
2017-11-07,30.3,26,27.4,85.3,3.588,12.5
2017-11-08,31.9,25,27.9,80,0.174,4.17
2017-11-09,31.9,24.1,27.3,83.5,27.783,12.5
2017-11-10,31.5,24.5,26.6,85.6,23.151,12.5
2017-11-11,30.4,24.9,26.3,90.5,11.052,16.67
2017-11-12,31.6,24.9,27.9,82.7,17.364,4.17
2017-11-13,32.2,25,28,82.4,4.521,8.33
2017-11-14,27.9,23.9,26.4,88,39.943,16.67
2017-11-15,31.8,25.6,27.9,78.6,1.318,4.17
2017-11-16,34,26,28.9,79.7,16.682,4.17
2017-11-17,31.1,24.9,27.7,82.7,3.258,12.5
2017-11-18,33,25.2,28.4,80.7,18.028,8.33
2017-11-19,33.3,26.4,29,77.1,0.695,4.17
2017-11-20,31.7,26.5,28.1,81.8,10.418,8.33
2017-11-21,28,24,26.4,88.7,12.234,16.67
2017-11-22,33.7,25,28.4,78.5,1.714,4.17
2017-11-23,29.9,25,27.2,85,5.258,12.5
2017-11-24,30.5,25,27.1,83.3,0.921,16.67
2017-11-25,32.8,25,28.4,78,0.079,4.17
2017-11-26,30.6,26.2,27.4,84.1,0.685,8.33
2017-11-27,27.9,25.5,26.5,85.6,4.055,12.5
2017-11-28,31.6,25.9,27.8,78.8,0.079,4.17
2017-11-29,31.3,25.6,27.8,80.8,13.339,16.67
2017-11-30,32,26.6,28.8,73.1,2.267,8.33
2017-12-01,34.7,26.5,29.2,72.5,0,0
2017-12-02,34.5,25.9,29.4,76.4,0.868,4.17
2017-12-03,33.5,26.9,29.4,77.1,0.521,4.17
2017-12-04,32.3,26,28.2,83.1,12.329,8.33
2017-12-05,32.5,26.5,28.6,81,2.631,8.33
2017-12-06,32.9,25.9,28.6,76.4,2.604,8.33
2017-12-07,32.4,25.5,27.6,82.9,29.615,12.5
2017-12-08,30,25.9,27.6,77,0,0
2017-12-09,27.9,25.3,26.6,82.1,0.574,8.33
2017-12-10,33.4,25.5,28.1,78.5,7.292,8.33
2017-12-11,31.9,25.6,27.4,82.5,14.218,16.67
2017-12-12,30.3,24.7,26.4,88,33.012,16.67
2017-12-13,31.9,24.5,26.8,85.4,68.55,8.33
2017-12-14,31.9,24.9,27.3,82.1,0.826,4.17
2017-12-15,31.9,24.1,27.2,83.9,16.759,8.33
2017-12-16,31.8,25.1,27.6,80.8,0.264,4.17
2017-12-17,32.5,25.6,28,74,0,0
2017-12-18,31.5,26,28.1,71.3,0.347,4.17
2017-12-19,31.5,25.5,27.1,77.5,0.531,12.5
2017-12-20,30.9,25.5,27.5,75.7,0,0
2017-12-21,31.9,25.9,28.3,69.9,0,0
2017-12-22,32.4,25.5,28.4,72.3,44.068,8.33
2017-12-23,32.5,24.9,28,79.3,10.134,16.67
2017-12-24,28.6,26.5,27.1,79.7,0,0
2017-12-25,31.7,24.9,27.4,80.8,19.814,8.33
2017-12-26,31.5,24.6,27.6,79.8,6.341,12.5
2017-12-27,31.5,23.9,26.9,82,14.473,12.5
2017-12-28,31.8,25.9,27.6,81.5,7.867,8.33
2017-12-29,30.9,25.9,28.3,79.9,1.318,4.17
2017-12-30,29.9,25.9,27.3,85,4.163,12.5
2017-12-31,26,24.6,25.5,94.3,44.64,33.33
2018-01-01,26.9,24,25.2,92.4,112.461,20.83
2018-01-02,27.5,24.9,25.7,90.9,2.808,16.67
2018-01-03,31.9,24.6,26.8,86.4,1.815,8.33
2018-01-04,28.9,25.6,26.9,86.3,0.174,4.17
2018-01-05,28.9,25.6,26.7,85,1.264,12.5
2018-01-06,30.8,24.9,27.6,81.5,0.026,4.17
2018-01-07,30.8,25.4,27.3,84.1,3.955,4.17
2018-01-08,32,23.6,27.1,82.2,40.859,12.5
2018-01-09,32.4,25.9,27.7,81.1,2.263,8.33
2018-01-10,26.9,23.6,25.3,89.5,29.299,20.83
2018-01-11,26,22.9,24.1,90.3,9.56,29.17
2018-01-12,24.2,22,23,92.5,13.331,33.33
2018-01-13,24,22.9,23.3,92.1,36.36,33.33
2018-01-14,25.8,21.9,23.7,85.2,6.409,20.83
2018-01-15,28,23,25.4,82,1.442,12.5
2018-01-16,30.5,23.9,26.8,78.2,0,0
2018-01-17,32.2,25,27.8,77,0,0
2018-01-18,31.5,25,27.8,76.7,0,0
2018-01-19,32.6,24.9,27.4,78.7,2.869,8.33
2018-01-20,31.7,25.6,26.9,83.8,19.711,8.33
2018-01-21,33.8,25,28.3,76.9,0.785,8.33
2018-01-22,32.6,25.6,28.5,76.9,5.209,4.17
2018-01-23,30.6,26,27.5,80.9,6.077,8.33
2018-01-24,31.9,25,27.6,78.5,0.869,8.33
2018-01-25,31.5,25,27.2,82,0.785,8.33
2018-01-26,29.9,25.6,27,83.4,0.521,4.17
2018-01-27,32.6,25.9,28,79.2,6.077,4.17
2018-01-28,31.9,24.3,27,82,11.313,8.33
2018-01-29,33.8,25,28.5,72.8,0,0
2018-01-30,32.8,24.5,27.8,79.6,35.596,8.33
2018-01-31,33.7,25.2,27.8,80.1,2.605,4.17
2018-02-01,32,26,28.7,74.4,0,0
2018-02-02,27.9,24,26.1,87.2,12.724,16.67
2018-02-03,30.9,25,27.5,78.6,0.026,4.17
2018-02-04,29.9,25.7,27.1,77.2,0.522,12.5
2018-02-05,30.6,25.1,27.4,73.6,0,0
2018-02-06,30.6,24.8,27,71,0,0
2018-02-07,29,24.7,26.4,75.3,0,0
2018-02-08,30.5,23.5,26.6,72.7,0,0
2018-02-09,30.8,23.9,26.7,68.8,0,0
2018-02-10,30.9,23.7,26.8,70.5,0,0
2018-02-11,31.8,24,27.2,67.6,0,0
2018-02-12,31.9,25,27.7,66.4,0,0
2018-02-13,31.9,24.9,27.7,72.8,0,0
2018-02-14,30.9,24.9,27.4,75,0,0
2018-02-15,32.7,25.5,27.9,76.9,0.174,4.17
2018-02-16,32,25,27.6,78.8,0,0
2018-02-17,31.9,25,27.8,77.9,1.582,4.17
2018-02-18,33.1,25.6,28.1,75.1,0.026,4.17
2018-02-19,32.6,24.7,27.9,74.5,0,0
2018-02-20,32.6,25,28.3,72.1,0,0
2018-02-21,32.3,25.5,28.3,75.3,0,0
2018-02-22,33.7,25.7,28.6,74.4,0,0
2018-02-23,32.6,26,27.9,78.4,0.695,4.17
2018-02-24,28.4,25,26.5,82.6,1.07,12.5
2018-02-25,30.5,25.5,27.6,78.4,0,0
2018-02-26,30.6,26,27.8,76,0,0
2018-02-27,31.9,25,27.9,76.1,0,0
2018-02-28,33.9,26,28.4,76.1,0,0
2018-03-01,32,25.9,28.3,77,0.132,4.17
2018-03-02,32.1,26,27.9,81.9,3.126,8.33
2018-03-03,32.9,26,28.7,77.3,0.132,4.17
2018-03-04,32.5,25.6,28.5,76.8,0.132,4.17
2018-03-05,33,26,28.9,76.3,0,0
2018-03-06,33.5,25.8,29.3,73.4,0,0
2018-03-07,29,24.7,27,83,6.875,16.67
2018-03-08,29.6,25.5,27.1,82.9,0.521,8.33
2018-03-09,32.6,25.9,28.8,73.8,0,0
2018-03-10,30,25.9,27.7,80.6,13.634,20.83
2018-03-11,31,26,28.2,75.2,0,0
2018-03-12,30.9,26.5,28.4,75.6,0,0
2018-03-13,32,26.5,28.7,73.9,0,0
2018-03-14,33.2,25.9,28.8,72.6,0,0
2018-03-15,33.5,26,29.1,72.3,0,0
2018-03-16,33.2,26.9,29.1,75.7,3.032,4.17
2018-03-17,34,26,29.2,73.3,0.026,4.17
2018-03-18,32.7,26,29,72.8,0,0
2018-03-19,33.9,26,29.1,72.3,0,0
2018-03-20,33.3,26.5,29.1,72.8,0,0
2018-03-21,33.8,26.5,28.8,72.7,0,0
2018-03-22,33.6,26.6,29.3,69.4,0,0
2018-03-23,33.1,26,29.1,69.7,0,0
2018-03-24,32,25.8,28.7,72.1,0,0
2018-03-25,30.5,25.6,27.5,80.5,6.525,16.67
2018-03-26,32.6,26,28.6,77.8,2.408,4.17
2018-03-27,28.3,24,25.9,85,12.277,16.67
2018-03-28,32.9,24.6,26.8,81.1,4.127,12.5
2018-03-29,30.4,25,27,83.7,0.253,12.5
2018-03-30,33.2,24.3,27.4,79.1,0.959,8.33
2018-03-31,33.2,25.6,28.3,78.9,3.511,8.33
2018-04-01,32.2,25.4,27.8,80.7,0.8,4.17
2018-04-02,33.4,26,28.9,76.4,0,0
2018-04-03,33.6,26.6,29.2,72.3,0,0
2018-04-04,33.6,26,29.2,69.9,0,0
2018-04-05,33,26,28.9,72.4,2.373,4.17
2018-04-06,33.5,26,28.9,74.2,4.132,8.33
2018-04-07,32.5,26,28.2,77.5,0.868,4.17
2018-04-08,32.6,26.7,28.9,74.6,0.923,4.17
2018-04-09,33,27,29.3,74.3,0,0
2018-04-10,33.4,26.8,29.3,74.1,0,0
2018-04-11,33.9,27,29.7,72.9,0,0
2018-04-12,34.6,27,30.1,72.2,0,0
2018-04-13,34.4,27.5,30.1,73.6,0,0
2018-04-14,32.6,26.9,28.5,80,3.326,12.5
2018-04-15,32.6,25,27.6,82.9,17.296,8.33
2018-04-16,30.3,25.7,26.9,86.1,6.135,16.67
2018-04-17,33.6,26,28.8,77.4,3.865,8.33
2018-04-18,33.6,26.5,29.3,75.2,0,0
2018-04-19,32.2,26.8,28.7,78.5,0.521,4.17
2018-04-20,33.2,25.8,28.4,80.1,2.768,4.17
2018-04-21,32.2,25.7,27.6,81.8,1.282,12.5
2018-04-22,33.2,26.2,28.5,81.6,1.318,4.17
2018-04-23,31.7,26.6,27.9,82.8,7.173,12.5
2018-04-24,32.6,25.6,28.8,74.5,0,0
2018-04-25,34.9,27.2,30.7,66.3,0,0
2018-04-26,32.6,25.9,28.9,81.2,12.286,4.17
2018-04-27,30.7,23.9,26.9,87.7,10.946,8.33
2018-04-28,33.8,25,28,80.5,2.151,4.17
2018-04-29,33.2,26.6,29.7,76.2,0,0
2018-04-30,33.6,27.9,29.6,76.5,5,8.33
2018-05-01,29.9,26.5,27.6,84.9,5.804,16.67
2018-05-02,34.1,25.5,28.4,81.4,1.338,12.5
2018-05-03,33.1,25.5,28.3,80.6,12.26,4.17
2018-05-04,33.7,26,29.3,75.8,3.032,4.17
2018-05-05,31.6,27,29.2,76.7,0.264,8.33
2018-05-06,33,27.7,30,74.4,0.079,4.17
2018-05-07,33.2,26.5,30.1,72.9,0,0
2018-05-08,33.9,28,30.6,67.6,0,0
2018-05-09,34.5,28.8,30.8,69.1,0,0
2018-05-10,32.9,27.9,30,72,0.659,4.17
2018-05-11,32.6,28,29.8,72.9,0,0
2018-05-12,33.9,28,30.2,69.8,7.556,8.33
2018-05-13,31.2,26.7,28.6,80.2,1.095,8.33
2018-05-14,32.3,26.1,29.2,75.5,0.527,4.17
2018-05-15,33.3,27.3,29,78,0.694,8.33
2018-05-16,31.7,26.6,28,81.2,5.132,12.5
2018-05-17,33,26.5,29.1,76.8,0,0
2018-05-18,33.3,25.7,28.3,81.9,2.977,4.17
2018-05-19,32.7,25.7,28,81.4,2.605,4.17
2018-05-20,30,26.4,27.4,86.1,0.174,4.17
2018-05-21,32.2,26,28.6,79.3,1.132,4.17
2018-05-22,32.6,27.6,29,77.2,0.053,4.17
2018-05-23,31.3,24.9,27.8,82.4,36.717,12.5
2018-05-24,33.5,24.9,28.6,73.9,2.042,8.33
2018-05-25,33.5,26.8,29.6,73.1,0,0
2018-05-26,32.4,26.2,28.2,83.3,11.06,12.5
2018-05-27,32,26,28.2,81.8,1.226,16.67
2018-05-28,29.3,25.6,27.9,83.7,41.005,20.83
2018-05-29,32.7,26.5,28.6,79.3,0.174,4.17
2018-05-30,31.5,26.7,28.4,78.5,1.36,8.33
2018-05-31,29.8,25.1,27.8,81.7,2.631,4.17
2018-06-01,31.9,24,28.2,78.3,20.489,12.5
2018-06-02,31,23,27.5,80.8,40.989,12.5
2018-06-03,32.9,26,29.3,75.5,0,0
2018-06-04,33.6,27.3,30.1,69.2,0.347,4.17
2018-06-05,33.6,28,30.1,72.2,0,0
2018-06-06,33.3,27.9,30.4,72.8,0.026,4.17
2018-06-07,33.3,28.5,30.7,72.2,0,0
2018-06-08,32.8,24.7,29.7,71.3,4.264,8.33
2018-06-09,32.2,27.5,29.8,73.5,0,0
2018-06-10,32.3,28.7,30.2,72.7,0,0
2018-06-11,33.3,28.8,30.4,71.4,0,0
2018-06-12,32.6,28.9,30.3,71.1,0.132,4.17
2018-06-13,32,25.7,28.9,77.9,2.27,8.33
2018-06-14,32.6,26.7,28.9,79.4,2.779,8.33
2018-06-15,29,24.2,27.4,81.7,6.611,16.67
2018-06-16,32.3,26.7,29.3,77.2,0.923,4.17
2018-06-17,32.3,28,29.7,76.8,0.347,4.17
2018-06-18,30.4,26.6,28.8,79,7.814,4.17
2018-06-19,30.3,24,27.8,77.8,0.521,4.17
2018-06-20,29,24,27,85.5,21.959,16.67
2018-06-21,32.1,26,28,83,3.948,8.33
2018-06-22,31.9,25.9,28.5,78.8,2.636,4.17
2018-06-23,29.4,25.6,27.3,85.4,3.157,12.5
2018-06-24,30.5,25,27.3,80.4,0,0
2018-06-25,30.1,23.4,27.2,78.3,13.544,8.33
2018-06-26,28.3,24,26.9,79.7,27.635,8.33
2018-06-27,27.6,24.7,26.2,84.2,9.304,16.67
2018-06-28,32.2,25.5,28.2,75.5,0.158,8.33
2018-06-29,27.9,24,26.3,85.3,4.888,12.5
2018-06-30,30.2,25.7,28.1,76.1,0,0
2018-07-01,29.6,25.8,27,83.7,3.367,12.5
2018-07-02,31.6,25.7,27.7,81.3,0,0
2018-07-03,29.5,25.2,27.7,81.1,27.088,8.33
2018-07-04,31.9,25.3,28.7,74.5,0.174,4.17
2018-07-05,32.2,27.5,29.4,72.5,0,0
2018-07-06,31.9,27.5,29.2,70,0,0
2018-07-07,31.5,25.4,28.7,76.4,28.656,8.33
2018-07-08,31.9,26.7,29,77.3,0,0
2018-07-09,31.5,27.9,29.3,76.7,1.318,4.17
2018-07-10,29,24.3,27.7,80.3,12.154,8.33
2018-07-11,32.1,26.9,28.8,74,0,0
2018-07-12,33.2,27.9,29.7,73.7,0,0
2018-07-13,32.2,27.9,29.6,75.2,0.132,4.17
2018-07-14,31.2,25.2,28.9,75.6,16.891,4.17
2018-07-15,30.5,23,27.9,78.2,22.052,12.5
2018-07-16,32.6,27.5,29.5,73.7,0,0
2018-07-17,31.3,27.9,29.5,74,0,0
2018-07-18,31.3,28,29.6,75,0,0
2018-07-19,31.2,24.5,28.7,80.9,8.395,12.5
2018-07-20,33.1,26.7,29.7,75.9,0.868,4.17
2018-07-21,31.6,26.6,29.2,74,0,0
2018-07-22,32.5,28,29.6,75.4,0.369,8.33
2018-07-23,32.9,28.2,30,75,0,0
2018-07-24,32.9,28,30,74.2,0.395,4.17
2018-07-25,29.8,26.2,28.2,77.5,9.929,16.67
2018-07-26,32.2,26.2,28.8,73.5,0,0
2018-07-27,33.1,27.5,29.7,69.3,0,0
2018-07-28,32.7,27.9,29.8,69.6,0,0
2018-07-29,31.6,28,29.3,73.5,0.105,4.17
2018-07-30,29.6,26,27.7,80.9,4.341,4.17
2018-07-31,32.1,26.9,28.2,78.3,0,0
2018-08-01,27.9,25.9,26.9,83.9,3.82,8.33
2018-08-02,31.6,26.5,28.5,73.1,0,0
2018-08-03,31.9,26.5,29,74.6,0,0
2018-08-04,30.9,25.9,28.4,78.1,23.615,12.5
2018-08-05,30.3,27.3,28.5,76.9,1.736,4.17
2018-08-06,31.6,27.5,29.1,75.6,0,0
2018-08-07,31.2,27.8,28.9,74.8,0.264,4.17
2018-08-08,29.6,23,27.1,79.5,6.869,16.67
2018-08-09,32.2,27.5,29.1,76.3,0,0
2018-08-10,32.2,27.8,29.6,72,0,0
2018-08-11,33,27.7,29.7,73.3,0,0
2018-08-12,33.5,27.9,29.9,70.6,0,0
2018-08-13,33.5,28,30,71.9,0,0
2018-08-14,33.6,28,30.2,71.1,0,0
2018-08-15,33.2,28.5,30.1,70.1,0,0
2018-08-16,33.2,27.9,29.9,71.2,0,0
2018-08-17,30.6,26.5,28.9,75.7,2.604,12.5
2018-08-18,32.3,27,29.6,70.9,0.026,4.17
2018-08-19,32.3,28,29.5,70.5,0.695,4.17
2018-08-20,32.2,27.6,29.5,69.6,0.132,4.17
2018-08-21,33,27.8,29.6,72.7,0.657,4.17
2018-08-22,29.9,24.9,27.6,83.7,25.416,12.5
2018-08-23,33.1,25.9,28.9,74.2,4.341,4.17
2018-08-24,29.6,25.2,27.3,82.7,31.309,8.33
2018-08-25,32.2,25.5,28.3,74.5,0,0
2018-08-26,32.8,26.7,29.5,68.7,0,0
2018-08-27,32.9,27.5,29.6,73.7,0.264,4.17
2018-08-28,31.9,26.7,28.9,75.3,0.106,8.33
2018-08-29,30.4,27.4,28.5,75.3,3.164,8.33
2018-08-30,32.2,26.5,28.9,73.3,5.736,8.33
2018-08-31,32.2,27,28.5,74.8,0.279,8.33
2018-09-01,32.3,25.5,27.9,75.8,0.079,4.17
2018-09-02,29.2,25.5,27.3,81.1,6.945,4.17
2018-09-03,30.9,24.9,27.9,76.5,2.257,8.33
2018-09-04,27.6,22.7,26.2,85.2,24.836,8.33
2018-09-05,29.9,24.7,27.5,79.1,0.791,8.33
2018-09-06,31.6,26.3,28.5,75.4,2.768,4.17
2018-09-07,28.5,25.5,26.7,87.7,7.002,16.67
2018-09-08,29.4,22.8,26.7,85.9,39.505,12.5
2018-09-09,29.9,24.9,27.5,80.7,22.197,8.33
2018-09-10,30.9,25.1,27.4,80.1,1.91,8.33
2018-09-11,29.3,25.6,26.8,82.2,0.868,4.17
2018-09-12,30.6,25.5,27.9,76.7,0,0
2018-09-13,32.8,26.3,29.1,70.4,0,0
2018-09-14,31.9,26.6,29.3,70.6,0,0
2018-09-15,31,27.5,29,69.9,0,0
2018-09-16,30.7,27.2,28.9,68.2,0.264,4.17
2018-09-17,31.8,27.5,29.3,66.8,0,0
2018-09-18,30.9,25.6,27.7,77.4,7.459,4.17
2018-09-19,31.8,24.2,27,81.7,0.701,8.33
2018-09-20,31.1,23.7,26.7,83.5,6.276,4.17
2018-09-21,30.3,23.7,26.4,83.4,22.747,8.33
2018-09-22,31.8,25.7,27.2,83.2,5.235,8.33
2018-09-23,32.9,25.2,28.9,72.4,0,0
2018-09-24,32.5,26.2,29.3,72.4,0,0
2018-09-25,32.9,26.7,29.6,70.9,0,0
